0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
57173.89811063393,63637.28598497431,160101.50411704855,132274.1318262678,243143.7430975074,105327.70138414201,179250.86409164921,85618.0180954584,80184.0991356568,89048.4899590809,52501.42386590376,217301.9193510096,72867.24576937225,60525.86125524153,102028.00532767504,140375.76221214997,59200.36104206774,59705.173576685396,60739.09332028307,216423.43977062847,59621.49181846659,44277.70803867993,69651.6919302821,97803.1509512264,87455.9462292407,73738.47229254384,72881.3369710091,103947.89468045805,56985.185740688365,81796.68860207639,128394.26927907279,93970.19602540966,76305.29967181812,86840.32609948523,210191.71724160464,103318.53699225254,82573.87134363376,72684.86119249737,47913.62440936932,0.0,34572.52220172662,31083.57845518412,68102.09644762316,58963.065161582956,34090.90002073809,32009.405861542306,102697.93228073079,36622.23508642705,51961.95782995092,51770.64693231371,36578.86861013861,272183.07594252966,33742.874701934576,65655.62432272971,85094.40329352964,35260.5346349891,264311.8942450928,223935.43257789835,296220.02303982124,241039.35893417778,42745.51857331878,128048.22100164166,56978.598632549634,56029.8355422573,41195.66817250379,97266.87200863888,136273.67540564388,48947.88149364949,54735.50209154205,46859.30075486876,60290.632203546695,46802.63965886941,102229.68830378258,49679.304068224745,193869.46866103995,44819.63691397519,104189.30351014687,80394.27857248108,98298.20488718404,86701.68003311864,67623.25130899428,93705.35754098538,103736.92123000347,80418.95684918106,57671.332957442355,86556.03890309343,59176.49406647662,116592.435348518,141260.31825887877,75644.62515015513,98982.55066038884,112969.14222260728,92879.32855155144,109959.33205154703,103333.53574686052,176074.3808141144,77298.75817747667,82900.68684414346,123821.43033477015,114761.88179051614,86236.60505582727,58592.889581247655,44777.00399319923,123123.23190838422,80992.88117477892,71069.86239850867,153451.64099919004,174993.76123693952,183542.69939919573,173821.80772065738,110352.22112451443,182174.39472749145,105510.68449241915,76665.00520973462,202524.2804182895,118777.60903872065,139307.31709559413,113962.85847452079,89654.70713703072,86367.47989744614,66948.12451101342,97925.76829024446,56463.26299108628,55609.59406765565,57006.88069516204,147825.8276245838,94259.11970691355,49656.11024386835,173393.7819925787,84505.90084636865,38798.80341276105,236935.62602721254,92093.40685270702,113926.11994231446,96941.0065742088,59997.62340633991,44381.17039554471,86829.98602686568,119141.49831391453,73531.74450879419,65727.92732929456,98621.41060414846,75045.51132539604,70422.27154642165,92098.81163881063,53428.76469306979,55788.87983917391,272654.7800471018,53422.07963542681,195749.76501506672,233670.75438372802,80557.76367866519,153239.1529456351,170618.67880243584,151362.28643121084,159459.92669972577,44254.335183666946,96809.33793963194,44741.4012558275,184639.07407690395,219478.67080901796
42444.78677691246,57310.55398300472,157015.38340471184,127497.01968631911,261512.45464953795,102237.06443020521,178772.81416176577,82563.26993952639,78875.46711000816,83236.82726381897,44293.84460659631,219598.152083086,70073.51829367003,70996.658341739,109862.73444460667,142391.571211883,64228.46404518682,61744.09418427075,64867.69282193572,225394.39253012012,65657.2733231981,50903.456927487285,77343.48228199728,109999.16674345837,98110.88900750865,82373.45003420961,84682.2104183111,115631.0051899022,58054.773519328046,94537.6171293783,132281.38730100356,100714.54248870269,81769.26875426478,96694.15806563062,222956.80698686888,109685.14290020535,89685.8905142614,85078.61598768046,54428.96761608299,34572.52220172662,0.0,36070.06454839778,66466.12818851732,65181.95766114661,38227.282834595586,27071.544433076495,102165.84471767313,29535.826705094587,40549.30819262056,48745.49776818684,25770.11770598896,278020.2425814596,34761.41078935846,68027.30043791182,92117.82733602096,32666.142309368955,280771.80586951104,238146.17113410335,314325.893037779,255730.21437170316,48439.304597192575,107452.83417305091,39378.80448679313,46179.08524032453,32396.66783049465,95270.21222654045,136975.66922734576,35260.15857685066,36688.945999168005,37138.868134939315,40591.91929192777,31462.44563295317,101506.20606244446,50232.795330205656,194489.55358476026,43649.133394562996,96706.93438446015,72154.91767696074,93208.86623063403,74185.40553179482,55800.10794141231,79311.42399360404,96660.03422096529,65884.8729876584,47590.829512492004,88597.12194264695,47328.103391123695,123570.26659704177,146547.969076138,76709.7307074861,100716.6453651519,116710.8649464801,96756.54421749695,106653.22328468284,104514.79156891248,175441.3253164045,73642.60048128787,84358.33584995166,127567.53894155893,111828.64278799377,78562.45297427435,58822.68870752948,38125.974250742795,124775.02170736429,82152.72592871494,63483.37568382062,151502.24535422656,172038.29242137657,183201.1692569395,172425.20296215886,110093.66349686816,184647.32471523577,107812.97575120357,79469.95139938802,202581.81126547608,124425.91550315519,143369.50824578438,118056.5944749561,93051.82957859262,89102.86721217209,66639.85673179076,98003.23247159184,58728.737740038116,42580.33555320055,46977.93551177462,148023.79676409712,88977.88466219188,44975.33804645742,172986.44311044918,78959.57742157232,25002.034608600734,241131.77528179222,91459.18937146201,112028.22780819048,92480.85197085055,58047.44998163066,38440.787980380206,95402.03369074156,115665.89116718929,71626.18611006923,62269.46767617379,96241.23639099649,66783.89332109017,64419.538764295685,92611.16684525661,50066.57325992233,49244.032511925354,273766.68720053084,48502.94109230698,194915.88809856237,237232.2837332299,75353.2632817946,160983.66718817822,170027.38025962634,152747.3348033666,160630.0940681992,38309.076192973655,97938.89542393497,41123.08267807943,183311.3531550057,219713.08379499632
58416.26989223954,65223.95383201359,161092.26177409865,132220.88227285625,239900.8553194171,106167.36700789839,180734.78947541674,80600.10173152864,79974.94683224717,83447.85286924397,45302.05653237626,217293.11216588903,70959.68735059387,63598.9778080679,109130.17687021277,143901.19109392073,61994.942968061056,52400.97471907623,67006.9383903308,222736.71635319674,57771.21665594068,44614.10333652186,66590.2971442924,99580.4367610586,94411.69140224038,72459.75023646116,76930.41177272446,109640.8060139799,60613.83241320674,85548.25796325256,134129.96620635194,95659.24937008083,79359.91641133571,91027.62671154535,206688.28742356953,103519.10322116126,90563.34262371753,75283.96570396598,48635.562672083484,31083.57845518412,36070.06454839778,0.0,73152.16733914887,64849.25514748644,27560.32616180429,26583.057318921416,94680.37289039031,26329.26374599492,44041.808855374715,56510.461905248376,30466.85232914657,271369.6354826091,32167.622050557165,76054.90117812686,87744.50081337195,32085.304525771266,260311.00865802594,219682.81083344488,292593.11604998144,235794.006871145,45734.671665645496,128720.79359929026,54533.76960667996,59108.911712315414,30189.785200782873,101108.42665204649,137808.78716403485,43673.23605013946,52414.37717739271,40417.443326191395,57715.53983816496,41207.46956464146,107551.4480387227,43071.431429153854,197197.2730977058,45765.0336914463,110033.98752127324,84141.74125985097,103461.72386957417,88773.67578270248,70516.8088256784,96398.01292908493,108068.92714300763,82397.8643877155,58361.02483382146,89820.93170970761,59796.797196249674,119655.37987559933,145493.01414250175,77794.25325879616,102707.21298255336,116441.77367714037,94564.6086121453,110905.35636415423,106073.38381503688,178620.46482619058,77300.6672038694,87079.41733279401,127604.94650732721,118226.56933849587,85657.1898014969,58616.37238513087,46759.5387211906,127438.88276811964,82178.11108169745,70157.99174235227,153068.2560819436,173019.16370102702,183582.59346138712,175800.33102060584,113395.7056562882,185194.46679974056,108706.6607796351,79455.67026597106,204129.8148459077,124904.15250048108,143719.0842349306,118395.30008751937,94601.21441884404,90443.75576986786,68194.80275411098,102846.49283919465,54175.53414591096,55231.35636410322,56936.69840671217,148196.91185728938,95426.60900096268,52463.45478117634,175288.13020204497,83648.02666417084,35565.6481265641,238950.116529596,92445.36657300312,114737.82380296409,99336.76811186703,59593.9993218508,46271.912281914876,88342.49209917575,119390.14291280406,77812.90675272085,66844.91289273684,99757.93337625614,73569.51836358402,71394.90172904906,94696.98967134288,54327.50352124052,57026.61964854379,273235.72816139314,55786.66150823703,198179.3104942188,237827.5611409479,81655.82806595364,157057.71633841365,173549.89258599235,154721.48085280956,162566.4799370435,43773.13454317672,101249.18131117686,40700.30328067567,184546.0164958343,220686.3875696366
69958.52145733895,68463.02974706219,114346.07630246822,88615.46122452145,261963.78435661696,80465.13521439653,134688.74498442913,82980.9054043347,81130.06695574413,93895.58402619604,69964.18099633898,186357.69145222218,80465.66997027035,87163.62218710827,76273.62626236114,92076.78700176996,79372.5123773978,87694.00936158742,48554.94588948774,176991.98233999996,98179.88380418571,78898.62288912262,102632.78027602477,111689.10218816546,85660.29286590316,96830.88044731671,82719.81467862749,105518.7882196496,71297.84873706168,107110.03038944349,93296.11094937024,121424.9828967292,108720.23858503212,105168.94106413906,220561.10087675392,130867.23205990148,72501.1118738877,94606.51508984448,53328.15625507967,68102.09644762316,66466.12818851732,73152.16733914887,0.0,46629.036044553584,84910.66282491403,73550.80809496524,123972.94169442984,71461.432129107,88252.62315052211,35596.713667997064,76947.11054832849,256766.90275306517,83734.91877897018,53110.172090441156,67582.57954407958,82494.4557724382,282162.60561134253,246851.3504194618,313939.07045570115,263711.5777211333,68754.06821040685,131004.31590853562,66910.96926289744,55515.30349301445,78456.27179553434,43026.44186062474,83099.50404067613,81305.6277660927,77797.73674966994,82446.96125906498,78205.07286923345,65369.99984763364,53247.30247902017,67979.33758459505,144256.5277832248,67270.52335304179,64403.333203417744,47586.45888196095,53463.072439572956,60633.10171312767,53729.1899177594,59148.47410102661,58359.40191777463,64315.826417600496,68668.30292464755,49332.08971815659,52711.36631394789,87088.12938134266,107550.24306037625,63670.46000951159,68610.20031946052,80594.05979110331,70160.3157678188,59547.46121809834,66564.1813321529,128899.46370333199,62106.782031086346,52353.42274215529,81903.6434531753,82046.52717680654,45996.0320372122,41851.91425838506,58688.461602318275,78452.46462245924,62992.99625748426,62055.98226613241,104084.96506168954,127840.07899845131,134414.40723870028,126984.01017410947,60724.13821435197,136716.51812710965,67049.08272229553,61022.81958742433,153052.85399452748,93807.00988552746,98428.0251431468,73668.65776784216,68378.00803640217,54634.80586663312,51524.44228187678,54507.13301025693,64947.55328023629,62350.75964593811,46884.36371966237,95105.44805648379,54711.08688297596,43683.86047811268,123557.595451279,45341.142086001666,68269.36701310953,190177.47787569885,47519.75644308087,64085.18080841246,44239.80598737262,53291.921803801924,57543.91136824418,85763.96999088452,78709.79245677753,45005.89190686313,59266.77015352997,52189.603634515806,40271.847963536005,35646.49071330373,51594.516109823686,59323.558523735046,52442.78086446422,226817.6919377981,48327.77005116022,146164.57246437395,187151.45575082043,39822.43867482274,118489.64449738046,118876.96902588221,98388.06357160799,108694.72404622246,59068.4960353473,56168.89438083888,63139.66893564859,133463.47109355734,171696.52932866564
76503.84973130756,72291.56389333575,132356.75172156593,106807.95279124597,245084.89325528944,90942.40961672076,150053.07091814643,87870.74988507778,83481.3743949957,96053.70801808724,71200.26739182384,198735.8198055765,84157.2267287108,83777.22636918297,87257.2151081148,109828.76723135673,77778.32543496149,78660.1741402225,55384.91663674403,188013.74858285274,91032.75625168465,72911.40778561763,94139.08664423284,107554.02142609148,89731.89303486251,88866.381965293,77467.89395956881,102212.19943398486,70650.19541873383,97259.36453922113,107009.11034749472,116956.84259872942,102127.22259143785,97302.74187234306,206984.3540488505,124197.30216264061,76100.42836892963,84099.79747552205,58022.894511502294,58963.065161582956,65181.95766114661,64849.25514748644,46629.036044553584,0.0,75325.07649258908,66488.50382892869,111842.77960594077,67957.94820139125,85756.87479286848,47571.32919485598,72639.56715952091,246806.21194885529,73886.15647404532,62703.07564417884,69961.75433865983,72610.14162099242,263694.9818142168,228695.14903536518,296266.68215113744,244366.52730727426,62995.08471855367,144039.54864624102,70484.13018353369,62549.53165791088,72045.80005618976,67077.69177632128,97170.34330745914,77120.95907020436,80641.73086023172,73913.84059033632,82784.52165031769,62873.76674098032,70763.46010234545,58588.01638773595,162825.0629412909,66708.76953594193,86200.07078724251,70365.65034756843,80162.54993314494,82884.62153907577,68574.06139714854,83925.70720402362,83737.65851533404,78837.48284849267,74467.30423017098,65592.70656993098,62955.34099313819,94331.49913938357,111867.82111794114,63751.66694660398,76640.65893255154,91222.5946577323,80907.6485611934,81791.4505401541,76781.92913391945,143938.04635452456,62341.171091667304,62828.06193335307,94782.72107218367,87925.80495969538,62550.36075875746,46633.76016493248,62771.95090627962,93571.37653466528,62054.98017584759,66595.72232932181,117303.55306432904,141127.7000521238,148170.2911234947,138236.50626081487,77755.41719583808,153674.8579126398,80203.12122110363,62768.24593413281,168496.82509879576,97611.65841545389,107081.75751328634,80709.06995554465,71735.62179581307,65652.33635578299,52418.628410362566,70688.1656707068,57935.22638883767,65278.30507357233,56035.20342187709,112541.74973123986,63265.53363922926,51094.21435485486,137244.52945322025,62511.39535277538,66939.28393651899,202436.87306882182,68269.8507461453,81687.69300662717,69782.65794759155,52930.85049830051,58223.005024356156,85397.18039830116,88924.53756044531,57026.070995690985,64304.32690007065,67749.74987267487,53078.76493837002,53348.54801502188,66104.75076836448,60032.250525216405,55443.47737727801,238372.5772822364,52854.38903527733,164149.61096231002,200539.45477069783,57409.229467450474,122985.22528284372,134167.65580686094,114119.19444438968,125677.66527842905,61287.61569682122,72449.69299241893,60985.951451692476,146942.7283632733,183952.0337848151
65289.24254048957,72764.16970333275,169978.54370543172,142380.33469486563,241094.60007597407,115174.06632949931,189566.22772341565,87359.87499893382,86153.66103183872,88266.79070844068,51209.838332738844,223836.29112579688,75932.77245405424,67368.89422640532,119049.80164797943,153627.93085365798,64761.54623260605,55745.00504878453,74765.23103146648,231498.98868484833,54551.80846930404,48425.632678461196,64116.206075976996,101204.894185528,102190.83415248031,72678.80597146251,80668.49270716227,113537.65933647816,65206.807354617085,86172.57082428188,140873.97869961642,88700.68515257357,75092.82724825406,90661.57508832305,209179.1830705032,98553.40054487514,97804.15202367892,75371.51638434923,62277.37586717294,34090.90002073809,38227.282834595586,27560.32616180429,84910.66282491403,75325.07649258908,0.0,25342.668897953376,93538.88322127072,33119.57596562319,39845.65511628617,67522.14022008519,29373.50978022968,279154.8400593365,28073.403510015374,83394.80146412982,96195.029420333,24740.070973412312,261384.14267193872,216910.99269231572,293062.3600857005,234113.0776019889,50724.89529427201,130576.24585097298,60285.34139804808,68311.20350472344,35701.370707590264,112250.88573280226,149223.57235879882,44675.00127523975,55397.723444952295,40359.82038014584,62147.143030932166,48455.54792389868,118231.23589140816,49783.34332400907,206023.84580330158,53335.33741663108,118923.33386331268,94171.64040848549,113155.30383610967,97196.74238404619,79481.86625612555,104239.56527654135,117546.21210203841,90488.47559075589,66361.80707110808,101064.21630414871,69547.83840572876,131695.81419265695,156540.5030738898,91157.23114249585,115153.87498876068,129013.59675959493,108401.71361164465,122690.82298466453,118549.03590733382,188020.78484026907,88629.8999081494,98981.92165215572,139811.74972537745,127589.44395372225,96684.60699696689,70509.55760200167,56491.20624774281,138557.75341002675,93890.02152151919,81102.8242135146,163276.25710696526,181615.53352898487,192834.1355712959,184529.5284059214,124651.07961525455,195559.03287388204,119586.51119030717,92462.76121932146,213105.81226920398,135419.97176264093,154594.6983607288,131188.5189457596,106499.42046508564,104042.74468011799,82458.05831077966,114425.83868969172,67000.79134583584,62831.34454742432,68206.12538046172,159758.7344067251,106053.93959500785,63789.63228077737,185529.93958324808,95366.44174506607,39146.073511210634,248492.66294708115,105445.86418605193,126244.48516288646,110232.6386573681,73446.03650480702,55957.64463782748,100378.98535584753,130263.3111118022,89802.20044270385,78585.36600700874,112062.31751402495,85081.37284241918,82801.97452253495,106290.83574128633,62901.79558460414,66993.88497652397,280968.91927940375,66009.37399602149,206506.25577828786,245967.65544066898,93295.98962525195,167929.6572071226,182241.22285615458,165874.32095136822,172394.4839300847,53712.667418252815,112777.33353314275,48930.54408529456,193979.81985223168,228786.06738320334
50654.93570920823,64231.02963571621,164130.92900667244,135052.50399479762,246708.79125493293,109402.01912664552,184205.09467031554,85207.37251484397,82152.91798398505,86755.00444831187,45711.74275753889,223035.85312987753,73310.51198623379,69864.66048199493,115063.26781839528,148140.3403966651,65648.64901535354,55695.43361803362,69703.739905493,229386.38817765575,60556.23556878116,48470.655992333406,71408.7713764299,107742.16656328725,101859.5246740387,77667.68410335088,83449.04010869727,115818.29417677203,63739.74841300931,92852.42034308215,137830.03041021136,96241.61043619121,80019.74189385625,95584.30222337796,209878.23003218317,104922.14707512387,96310.51546579285,80934.5295314449,54687.22514053023,32009.405861542306,27071.544433076495,26583.057318921416,73550.80809496524,66488.50382892869,25342.668897953376,0.0,94921.60478472577,22894.823725048143,37221.112241637034,56608.487796918955,21097.667851888662,278467.6963765818,27248.433025730046,74144.8000292273,95456.3194876516,25423.2954522706,266842.7876244168,222847.43581938616,300476.08323221136,240285.11703733337,49110.790063947454,121339.73076932467,45423.39731594675,52522.89403630198,27771.79628892874,101811.34432148674,140247.2571169253,35362.71877783293,41068.34053183133,32765.514112968795,47545.15099372248,33828.617302733706,106676.18996622057,44567.792845500946,200118.34537054834,43059.54151749428,108057.01690813257,81530.62571596421,102533.83660194752,86283.3653300402,66790.94143237872,91602.65051421434,106133.3803073618,76737.36033482247,53879.54715828057,92409.05553934313,55290.495198021825,126631.96993587233,151028.4715332555,81952.88992056031,106347.68752792424,121371.9277707215,101623.22388923037,113382.22968430957,107674.14745647549,179721.03402771134,75277.3922575402,88679.37091625523,131217.7850589309,115746.67817279976,83442.29214599085,61146.71203431936,42828.98058866961,130502.96407616006,84438.4061599347,67440.44577566744,155424.89339812688,175394.2200749136,186570.13239003133,176756.84154719065,114770.01883224635,189445.8169525322,112741.26928793818,83928.341971178,206992.9792804045,129763.09210053907,148338.9721443086,122077.94527631528,97086.23479748052,94342.29646918629,70112.87234028072,103944.09510088348,57647.54359257896,50194.686873878236,51066.59535523494,151742.34516227973,92725.48416475992,49918.30683184614,177910.96211402677,83972.56290802991,28099.001957245557,244414.1036002787,96073.32745120635,117146.54651586982,98803.17143999027,61577.74369551887,43469.17976929287,97048.91879059296,119357.2776346125,77699.37062740255,65995.33224211022,100017.00115047066,71160.36664436536,68862.74811234017,95346.85779164865,51966.0234304574,51994.49725498767,276858.462178598,53247.85247039354,200618.62083777518,241958.58019021753,80551.41051722925,163285.91317285056,174109.3339680809,157178.83774910626,165190.69167432797,40403.14196221446,101885.72443240749,38489.088041413335,186677.65655672192,223008.01721639984
112395.75331176606,123427.14218329579,189003.94648573548,167370.029937355,240996.45966378303,148836.04486333946,206140.77449378738,131654.43166663917,131427.55080928805,132898.29204047014,110250.0020140626,235536.6379267754,127006.75498699113,111506.5007359826,151885.43316388325,173015.5669618272,114891.72983518775,100538.32544723724,117352.34202655122,243521.15834030375,105224.94582330866,101159.2226010248,108857.87680357057,134517.9591854274,137475.55725829423,112221.97565392072,118053.585028071,142970.84856634375,111643.44442272389,121042.6884727088,164834.61164843768,141707.3479880584,124417.98371682303,123295.78705840233,202758.6924079127,145006.8146957892,133490.83517786927,107947.72492250174,113110.3684939673,102697.93228073079,102165.84471767313,94680.37289039031,123972.94169442984,111842.77960594077,93538.88322127072,94921.60478472577,0.0,95374.40021821902,104520.6887895161,113688.80264640914,98261.27268778825,255693.4423535493,94678.62516142428,128095.91637278863,130152.11586761156,91620.04534187146,250545.7973905462,207544.15394516772,285656.42515212076,224567.34160928262,102849.77439164578,173391.2817644695,102620.96080843391,112625.94347661985,98565.86843512436,144225.58707885523,168108.37252924978,98997.19745756389,107251.01745292422,95696.8889425571,113764.33846186852,103532.94150787016,151317.63945543586,98687.17089515041,220432.3761365123,111354.57804588838,153760.06718573888,135827.9394593652,150068.08633244364,138988.66645794112,126710.1714861366,143050.61580836118,151494.40944619468,133028.99591401414,118397.37195093876,136331.05830671606,117565.72267128623,154891.25431304687,174311.87225578827,125696.44949123658,146281.85263707602,157670.32279839698,141109.82433060135,148862.48211933384,146688.9603902375,202222.62216752418,123890.42023015022,133343.07873610622,163033.23643884415,158683.59167363032,130799.50546979539,113076.03431360307,112547.61134753625,164042.67878522965,128713.71504187041,122506.28466730194,178217.10836040348,189065.2619454667,202203.26654065846,199542.5693790702,154675.82807703895,210418.3408756622,144626.2817025892,125775.04974631565,220988.185794463,158286.68814694003,172151.91289998675,153864.64933949377,140633.19152490908,134176.52147069524,119916.15820595616,144852.39625686491,106401.75762331615,104816.77137004664,112393.33595087132,173345.14438335656,136255.67893149468,114134.5603419061,197580.44040968595,123852.39823430397,101139.41540871457,253119.4423567095,138404.91562748756,149021.1866255442,139629.89675900873,112640.94866639422,105554.66962166734,130607.94371327586,153708.8733075914,127514.48221214622,120187.71542473874,141041.9006436169,117916.97595991213,119069.71199912918,136231.62585796515,106554.66437501817,109943.87683171051,281412.64351730654,114014.19484904212,220775.9774992212,253998.31240436077,126179.95054352855,176638.1319756953,196281.55443226386,183169.21946563263,191108.98495802793,108619.84010521526,142175.0904298491,98880.83650218911,202716.9933667984,234208.4577383588
46576.84591361048,62942.40028128269,160172.15759461262,131263.88389792189,249004.2185221908,106505.33915833445,180870.89140423023,84274.96317962151,80753.31334265915,85925.66779210987,46752.14221687094,219439.10238285494,71755.02264221969,67936.19410206626,112715.46771227408,145428.19395158094,66158.55886846072,58763.97943154755,69514.62325106008,226593.66989737027,62708.008359585074,49027.83464972494,74374.7250088574,108365.51290894914,99394.26220085674,80142.4441878301,84796.91346298785,118151.04937569676,63210.34068867573,94513.09993458002,136221.6572353294,102956.20236207554,85017.91976653023,97614.8021057469,211307.00585804944,110872.27487345725,94000.88981422948,82491.30316135754,49899.40801837615,36622.23508642705,29535.826705094587,26329.26374599492,71461.432129107,67957.94820139125,33119.57596562319,22894.823725048143,95374.40021821902,0.0,39772.301524289025,54741.84514890411,24453.158387209314,274978.51925768744,32639.43490065295,72675.18574828433,94759.48805438963,31425.28102836055,267743.4092298142,226002.22312457705,301232.6788414245,242844.64656349045,51002.48755871316,117994.8712748511,41439.868297929665,49992.632747931115,27728.08947595351,99116.41349928683,138008.28460121542,33790.102716613175,38551.80617504747,34661.20546912098,42906.77673477964,32994.259768935786,104667.54788702153,47565.449575695064,195836.0380739269,40933.708771294056,103785.71971997111,77287.7928469611,98422.14899390315,81902.43743798758,62957.92445108063,88684.10616989473,102597.28143529981,74863.48058229762,48928.00454909838,88448.09821059888,49595.85170105321,121839.59996462308,146231.4761304842,76375.57647818273,101733.50880120044,115860.1324184364,95240.30048971884,109020.44599396056,105577.0704822629,177763.9090519911,75148.04635381316,85518.98664422415,127021.34572867739,115937.3533364631,81911.92403375253,58334.835268725656,39343.21493577912,126863.8009771716,83328.49269604824,66021.5400055864,153186.61172492953,173539.18645576815,184087.13405676358,175497.78114066878,112038.64975949386,184531.52428581263,107336.28912338047,78965.93790420382,203973.95089095106,124293.42488549353,143753.4492938329,117971.48958194652,92696.73087006655,88532.36602087478,66381.93585843436,99901.30203556667,54018.70117224319,44558.368796704395,48743.25516618473,148347.9446896074,92505.4916747804,47027.03586002375,175309.96972508167,80941.0845841506,24550.4192747918,240482.89019630136,91858.22049629985,113187.10136544437,95767.94157201675,56064.39610898571,38279.47757616318,92551.4590064587,118287.70665320626,73721.26570302296,60647.68501902659,97981.72184078216,69817.84645375915,66650.84406570834,92386.18172737231,47280.50682379173,48755.898666842775,274402.50549954636,49034.33575683591,197116.3985730766,238218.2699072084,77454.03943155544,159148.90439734826,172153.8415675879,153683.32204742648,162158.970729739,35931.48284938465,97374.53243990961,34899.27853622737,184442.26110953835,220973.4854635071
58599.834507448926,72798.89528292135,174219.01305907956,145045.9762048268,259855.65838587462,119206.60056133513,195605.33121967752,94193.65502640998,92193.13825656458,91879.41497248942,53707.790776556605,233730.2220747694,81903.22922463903,80010.93055969535,125985.62732228488,158677.40190894704,75503.60797263788,64579.046365948314,82801.10606206131,241513.70361707243,67031.56129591947,60393.714178339804,79284.6500632542,118891.7036410399,112864.68828677326,88930.95438171289,97134.49536430491,125511.50550008618,71934.27124935121,103586.68969452515,148963.4558486929,95632.76257849166,85609.33678154672,106541.00726936657,225161.04932702557,104703.99170651022,106940.64284803873,94254.83321668096,70966.99286891396,51961.95782995092,40549.30819262056,44041.808855374715,88252.62315052211,85756.87479286848,39845.65511628617,37221.112241637034,104520.6887895161,39772.301524289025,0.0,72470.73350861974,33131.919417165605,293292.9087996625,40180.24561659547,87150.55935449743,108175.30506486289,42396.382386120335,281096.4219523448,234491.84478133725,312575.15966458374,252663.13120532152,63924.5286400715,112358.24021704661,53836.331661800024,63636.76591864918,37301.5279700877,113643.46329728859,152947.21271291916,41804.410520578705,45532.16738348286,38240.13904513942,48088.58272848532,42839.106655200805,118410.89576102389,60094.33831234703,209983.184840063,53244.114771236076,114949.93327425413,89099.0910281297,110633.8101759062,88711.52558649347,72325.70466893139,94930.46652497226,114168.19832802798,79089.89347410694,61341.115663452656,106146.16933648648,64349.35630726594,142131.45079278428,166342.99897867208,97410.68432379553,120391.99062817587,135021.44163838733,115260.24938311435,125006.31060360707,121369.90465287534,191024.01668969102,88384.76498863078,102614.75534952134,146308.36695595927,124994.22019973339,93174.76672642333,75776.91801276039,55798.64446826938,143071.25214194285,97005.76439656236,76638.92346667738,166952.3347928486,186658.65547179137,198487.5469316497,187433.2766076048,126294.98697518486,202273.12956609673,127273.17473019515,100859.55974476518,218525.2540363358,143685.6506555649,163350.07442387968,138165.53306691267,112021.72180545346,109247.33486082975,86697.17006531061,117242.40274540405,75784.37398443966,61464.69796839215,65542.19825095662,164827.6440409542,105140.51526863054,64327.85526599271,189665.2979942957,94978.48848500267,38257.92021326548,258064.97623822588,108885.17945859028,130019.61977219331,111115.93486581335,78302.9668841296,59818.96865577474,110529.88260176856,128286.87102606754,92116.20940193148,78944.49928015888,112914.36999321304,83438.98299790779,83080.94943732988,110437.08061787105,66001.9388014402,67983.869795704,289058.29315783863,64994.28314603579,210957.17203951624,254492.28537733917,93802.20637271936,179908.70490088713,186627.16420066345,171177.8796035743,177609.48703029536,52962.61633099982,115941.61961862566,54496.91655774753,198524.27211294716,234161.36622945676
